title,author,belongTo,id,subTitle
偈頌一百六十首  其一○六,釋宗杲,json/poet.song.99000.json,da9b1fbf-a98e-5937-9ab4-2283a4708d62,
偈頌一百六十首  其一○八,釋宗杲,json/poet.song.99000.json,b4935ac4-d4ed-5e95-b35f-dbd01d43704f,
偈頌一百六十首  其一○九,釋宗杲,json/poet.song.99000.json,1b00a001-db85-594d-9e7f-f12d315aac11,
偈頌一百六十首  其一一○,釋宗杲,json/poet.song.99000.json,3557f98a-8b6e-52de-87f1-bd34feb292e4,
偈頌一百六十首  其一一一,釋宗杲,json/poet.song.99000.json,f317d426-bf80-52c8-9d56-aa3229e6882f,
偈頌一百六十首  其一一二,釋宗杲,json/poet.song.99000.json,b2d8cba9-b18d-5a31-a273-c58af9ad245f,
偈頌一百六十首  其一一三,釋宗杲,json/poet.song.99000.json,025289c0-abd0-58ff-b1ff-d4daff0b0f7e,
偈頌一百六十首  其一一四,釋宗杲,json/poet.song.99000.json,2e55e38b-8a3b-55b9-8903-dbcf03c40e06,
偈頌一百六十首  其一一五,釋宗杲,json/poet.song.99000.json,e8432ff7-0be7-5f45-9366-4f93e8de57ee,
偈頌一百六十首  其一一六,釋宗杲,json/poet.song.99000.json,c2db8ea2-b52d-56ff-b20a-1d0067a9b4a1,
偈頌一百六十首  其一一七,釋宗杲,json/poet.song.99000.json,2d21fd3b-8f42-5dce-9037-111a9003442a,
偈頌一百六十首  其一一八,釋宗杲,json/poet.song.99000.json,e2a50c03-51e8-5b5d-bf64-de5d9fdd5ef9,
偈頌一百六十首  其一一九,釋宗杲,json/poet.song.99000.json,b7b92c49-da49-5d17-9109-5d6894dd59aa,
偈頌一百六十首  其一二○,釋宗杲,json/poet.song.99000.json,8f343b88-9fd8-5961-ac49-b279bce99fae,
偈頌一百六十首  其一二一,釋宗杲,json/poet.song.99000.json,79992a50-517d-59c3-b424-65633ae2825f,
偈頌一百六十首  其一二二,釋宗杲,json/poet.song.99000.json,ade38501-1b90-5ce7-b36e-609f01b9c105,
偈頌一百六十首  其一二三,釋宗杲,json/poet.song.99000.json,213c6d07-f808-50a4-b001-087a8109aa3b,
偈頌一百六十首  其一二四,釋宗杲,json/poet.song.99000.json,4355f139-c81b-5008-a9b4-e0c8d03985da,
偈頌一百六十首  其一二五,釋宗杲,json/poet.song.99000.json,e6dd6a3d-2b8d-5ef8-b1b7-2d4462c25a8d,
偈頌一百六十首  其一二六,釋宗杲,json/poet.song.99000.json,bf5920df-eef9-568d-ab57-c1931a04bfb0,
偈頌一百六十首  其一二七,釋宗杲,json/poet.song.99000.json,356ae09f-7918-57b1-992e-ac907014ccc1,
偈頌一百六十首  其一二八,釋宗杲,json/poet.song.99000.json,2f631478-d9ab-5207-96e6-981c7caa1c10,
偈頌一百六十首  其一二九,釋宗杲,json/poet.song.99000.json,f4a37962-2668-5a9e-9a7f-cfe669cc3599,
偈頌一百六十首  其一三○,釋宗杲,json/poet.song.99000.json,68ec027c-b2d9-59af-956a-ecc2ade0f1ea,
偈頌一百六十首  其一三一,釋宗杲,json/poet.song.99000.json,b22a06b6-b235-52bf-9fbc-b5219215907f,
偈頌一百六十首  其一三二,釋宗杲,json/poet.song.99000.json,af053d08-f4c7-508d-bf04-3c66af1679b3,
偈頌一百六十首  其一三三,釋宗杲,json/poet.song.99000.json,7498a7e6-89dd-5711-9830-566f2a5b30bd,
偈頌一百六十首  其一三四,釋宗杲,json/poet.song.99000.json,a3971a4f-6de7-5f8a-9570-4d648523529f,
偈頌一百六十首  其一三五,釋宗杲,json/poet.song.99000.json,dfe54e52-b70e-51e1-8bd9-13933f050f90,
偈頌一百六十首  其一三六,釋宗杲,json/poet.song.99000.json,547b0a83-de49-524c-997b-7aaca2989506,
偈頌一百六十首  其一三七,釋宗杲,json/poet.song.99000.json,5daa6f8e-3aa3-52c0-a6f7-77fae4320ccc,
偈頌一百六十首  其一三八,釋宗杲,json/poet.song.99000.json,b4c4dabe-485c-5155-ba20-3a8d5e474bf4,
偈頌一百六十首  其一三九,釋宗杲,json/poet.song.99000.json,aa699c32-ecad-5d36-a18e-abd5e19af3f4,
偈頌一百六十首  其一四○,釋宗杲,json/poet.song.99000.json,39390c74-5a6d-5afa-91f0-7579e4f480ba,
偈頌一百六十首  其一四一,釋宗杲,json/poet.song.99000.json,84a9d7ef-fd1c-5854-8013-86e60c236541,
偈頌一百六十首  其一四二,釋宗杲,json/poet.song.99000.json,86b92d48-d505-554e-a436-82aee3fd86b6,
偈頌一百六十首  其一四三,釋宗杲,json/poet.song.99000.json,a0aa5e29-e0cc-58e5-a2a2-9d978a1258f7,
偈頌一百六十首  其一四四,釋宗杲,json/poet.song.99000.json,89a5f609-039b-5414-9b01-9d60609feb6d,
偈頌一百六十首  其一四五,釋宗杲,json/poet.song.99000.json,25e6d342-ed40-56d4-9c10-4a93dccd46ee,
偈頌一百六十首  其一四六,釋宗杲,json/poet.song.99000.json,656adc86-53a0-5936-84eb-dfbe60056604,
偈頌一百六十首  其一四七,釋宗杲,json/poet.song.99000.json,20ca9f49-5971-5472-8b94-522815637c5c,
偈頌一百六十首  其一四八,釋宗杲,json/poet.song.99000.json,43245daa-4b36-54d3-9df9-f27bbc81a87a,
偈頌一百六十首  其一四九,釋宗杲,json/poet.song.99000.json,0db0e58f-88e3-5d70-aefd-0eb03c5c2f0b,
偈頌一百六十首  其一五○,釋宗杲,json/poet.song.99000.json,9d94cce0-461b-5c90-a322-503af9883d4a,
偈頌一百六十首  其一五一,釋宗杲,json/poet.song.99000.json,a128bc91-cdfe-5584-a914-6945e3dcfb69,
偈頌一百六十首  其一五二,釋宗杲,json/poet.song.99000.json,d65da0ae-9c2a-5b00-828e-3c34d4eacbff,
偈頌一百六十首  其一五三,釋宗杲,json/poet.song.99000.json,bea1d7ec-db91-57cb-ab07-5e3ebb30a0cc,
偈頌一百六十首  其一五四,釋宗杲,json/poet.song.99000.json,4fd7b282-9339-5d1d-8bb4-0c6c27a702d5,
偈頌一百六十首  其一五五,釋宗杲,json/poet.song.99000.json,cf470109-8531-5946-acf6-267829f9a10b,
偈頌一百六十首  其一五六,釋宗杲,json/poet.song.99000.json,22e4b239-f5eb-52c7-92bb-1ae47b1ef294,
偈頌一百六十首  其一五七,釋宗杲,json/poet.song.99000.json,5ff3eb79-ef76-5012-8bca-6ca9af0e3f48,
偈頌一百六十首  其一五八,釋宗杲,json/poet.song.99000.json,9df508ef-c980-5382-9304-777f9b882411,
偈頌一百六十首  其一五九,釋宗杲,json/poet.song.99000.json,c8a96022-f5d5-5947-a9de-6699693a824d,
偈頌一百六十首  其一六○,釋宗杲,json/poet.song.99000.json,6566e861-b8d6-5956-bd62-36b933edb1fe,
偈頌一百六十首  其一六一,釋宗杲,json/poet.song.99000.json,dfe57b98-e70d-5d7b-8a8c-a5ebb9d6424e,
頌古一百二十一首  其一,釋宗杲,json/poet.song.99000.json,56e3968b-e753-5e2c-a609-0345fa1127d0,
頌古一百二十一首  其二,釋宗杲,json/poet.song.99000.json,ca3bc522-2980-5827-95cb-d71e105da8d7,
頌古一百二十一首  其三,釋宗杲,json/poet.song.99000.json,0bad1652-3bcc-53a9-8607-452c99d17390,
頌古一百二十一首  其四,釋宗杲,json/poet.song.99000.json,e84859fb-6d83-5fc6-abae-0d9d9aa5be85,
頌古一百二十一首  其五,釋宗杲,json/poet.song.99000.json,394bfbc2-06b0-5c20-9945-81d9156c53d0,
頌古一百二十一首  其六,釋宗杲,json/poet.song.99000.json,8a1adb38-fb5f-57ff-8781-8083d280a220,
頌古一百二十一首  其七,釋宗杲,json/poet.song.99000.json,ae130e31-254a-5364-af1d-e15eb861b196,
頌古一百二十一首  其八,釋宗杲,json/poet.song.99000.json,a107ad2d-799b-54af-8267-c5e21deafa3b,
頌古一百二十一首  其九,釋宗杲,json/poet.song.99000.json,eba5ed66-682b-5eb0-aaa8-d034aacf4c37,
頌古一百二十一首  其一○,釋宗杲,json/poet.song.99000.json,6c8941d8-1be0-5954-a898-70abd866e64e,
頌古一百二十一首  其一一,釋宗杲,json/poet.song.99000.json,fcbf8cd3-735d-591b-b4cb-0bcab676d1b9,
頌古一百二十一首  其一二,釋宗杲,json/poet.song.99000.json,bc056661-a669-5519-a00b-7107518616df,
頌古一百二十一首  其一三,釋宗杲,json/poet.song.99000.json,ffb1c05d-1c28-5b35-904c-eae0ffffb8bc,
頌古一百二十一首  其一四,釋宗杲,json/poet.song.99000.json,75ae9d66-8bbd-52ab-98ba-d44e96d6b0b4,
頌古一百二十一首  其一五,釋宗杲,json/poet.song.99000.json,aba8fc55-4583-52c2-9887-ec13972be02b,
頌古一百二十一首  其一六,釋宗杲,json/poet.song.99000.json,ad92cb67-bcdb-5681-bfc1-4e55b53571b1,
頌古一百二十一首  其一七,釋宗杲,json/poet.song.99000.json,3e117a8e-2ef6-5c54-843e-104576dd7cc4,
頌古一百二十一首  其一八,釋宗杲,json/poet.song.99000.json,47f94f4a-fcbe-519d-9ba9-296300cd405f,
頌古一百二十一首  其一九,釋宗杲,json/poet.song.99000.json,3a1088c5-2c4f-54b8-89e0-469f259c097d,
頌古一百二十一首  其二○,釋宗杲,json/poet.song.99000.json,17a709cf-518e-5b7a-aa1a-2fe1b3527cd4,
頌古一百二十一首  其二一,釋宗杲,json/poet.song.99000.json,4f7b9689-f951-549c-a297-b5fe850ee560,
頌古一百二十一首  其二二,釋宗杲,json/poet.song.99000.json,de1ea454-b6e7-5a52-855b-63341cd16c64,
頌古一百二十一首  其二三,釋宗杲,json/poet.song.99000.json,14323b06-a48f-5eb2-982d-3af0099d939c,
頌古一百二十一首  其二四,釋宗杲,json/poet.song.99000.json,5d788f52-ae3d-5cb3-b439-65e8b0d76c90,
頌古一百二十一首  其二五,釋宗杲,json/poet.song.99000.json,7156a78e-8c06-5d6a-86d6-910b5da55eaa,
頌古一百二十一首  其二六,釋宗杲,json/poet.song.99000.json,31176be9-74b1-5e21-9c6f-fafbf03af253,
頌古一百二十一首  其二七,釋宗杲,json/poet.song.99000.json,5723ed35-29f9-5082-97c7-b248c124e391,
頌古一百二十一首  其二八,釋宗杲,json/poet.song.99000.json,7537c9fb-88d0-5140-8ece-6b07c14b36ed,
頌古一百二十一首  其二九,釋宗杲,json/poet.song.99000.json,f85923fd-e78f-58f2-9204-f189c7e75d34,
頌古一百二十一首  其三○,釋宗杲,json/poet.song.99000.json,e9ba1b24-d42a-57a6-954c-dea947f4bfab,
頌古一百二十一首  其三一,釋宗杲,json/poet.song.99000.json,1eb077a3-fb2f-57db-890c-5e2621450a32,
頌古一百二十一首  其三二,釋宗杲,json/poet.song.99000.json,4de4bad5-cfd0-51df-893d-5c57fc90e06d,
頌古一百二十一首  其三三,釋宗杲,json/poet.song.99000.json,5166f744-1211-5792-83fa-adbc270294ee,
頌古一百二十一首  其三四,釋宗杲,json/poet.song.99000.json,36cc6e81-cbe5-5b09-a574-ee885531d809,
頌古一百二十一首  其三五,釋宗杲,json/poet.song.99000.json,7358fa4c-29e5-5de1-adc3-d3f3e90d7f6b,
頌古一百二十一首  其三六,釋宗杲,json/poet.song.99000.json,6206380b-8c5e-51f2-8d43-51b70052ec76,
頌古一百二十一首  其三七,釋宗杲,json/poet.song.99000.json,736c9505-8ed0-5df8-a4a1-28984453f00d,
頌古一百二十一首  其三八,釋宗杲,json/poet.song.99000.json,89d3e0b1-a6fd-5341-af64-bb31617a6a4f,
頌古一百二十一首  其三九,釋宗杲,json/poet.song.99000.json,d0d5bfc6-63ab-51d9-9cb3-db612a81ae3b,
頌古一百二十一首  其四○,釋宗杲,json/poet.song.99000.json,b7dddece-bfd8-56ca-a743-28b542b93c07,
頌古一百二十一首  其四一,釋宗杲,json/poet.song.99000.json,b1a140c7-f2f2-59c4-8c7c-ddcf3a44961d,
頌古一百二十一首  其四二,釋宗杲,json/poet.song.99000.json,86395277-0412-5e94-80e6-c119f843c994,
頌古一百二十一首  其四三,釋宗杲,json/poet.song.99000.json,24223be1-ef05-5501-a004-13b90ef707ea,
頌古一百二十一首  其四四,釋宗杲,json/poet.song.99000.json,cd4d3dfd-3142-553e-ab8d-44e80d5bf9f1,
頌古一百二十一首  其四五,釋宗杲,json/poet.song.99000.json,d12682aa-34ea-5c55-994d-13668c9b7168,
頌古一百二十一首  其四六,釋宗杲,json/poet.song.99000.json,a2cea816-9b61-5ce1-ae71-68a9b2c3b9f4,
頌古一百二十一首  其四七,釋宗杲,json/poet.song.99000.json,81d663ca-01b6-5ede-a508-742fef550b69,
頌古一百二十一首  其四八,釋宗杲,json/poet.song.99000.json,532190e6-00b8-5142-b569-09ba282eaf0c,
頌古一百二十一首  其四九,釋宗杲,json/poet.song.99000.json,b7a1a4cc-011f-56fe-8988-26fb61157da0,
頌古一百二十一首  其五○,釋宗杲,json/poet.song.99000.json,1c765f66-290d-59c5-a6de-89a0c4deee35,
頌古一百二十一首  其五一,釋宗杲,json/poet.song.99000.json,78e69fc5-d308-509c-8889-69d550a1a8a9,
頌古一百二十一首  其五二,釋宗杲,json/poet.song.99000.json,2fe172da-97d0-5ff9-92c8-f39ddec00b0f,
頌古一百二十一首  其五三,釋宗杲,json/poet.song.99000.json,18e6af14-38a2-5b0f-b25f-75b0aba495cf,
頌古一百二十一首  其五四,釋宗杲,json/poet.song.99000.json,999d0bb8-62cb-5328-92d2-38bf4ed8d4b1,
頌古一百二十一首  其五五,釋宗杲,json/poet.song.99000.json,62a073bb-cf16-5480-854d-1ff251ca5d44,
頌古一百二十一首  其五六,釋宗杲,json/poet.song.99000.json,aa32d7e9-6fcc-59a0-aa34-76ed44d14fdc,
頌古一百二十一首  其五七,釋宗杲,json/poet.song.99000.json,70dee50d-36cc-5cd1-b102-d444d462ddf4,
頌古一百二十一首  其五八,釋宗杲,json/poet.song.99000.json,ce74979d-5c9d-5aa0-9e54-94e13eb0d724,
頌古一百二十一首  其五九,釋宗杲,json/poet.song.99000.json,378f4cd5-69bd-5370-9f03-d898a2fbc87c,
頌古一百二十一首  其六○,釋宗杲,json/poet.song.99000.json,edfb94dd-cfd4-57df-afa5-5b141b21dcd2,
頌古一百二十一首  其六一,釋宗杲,json/poet.song.99000.json,01ed37ba-c836-54fe-b5bb-1701f5b1fc1e,
頌古一百二十一首  其六二,釋宗杲,json/poet.song.99000.json,e5a66110-6389-5185-be5e-98ec445fde1e,
頌古一百二十一首  其六三,釋宗杲,json/poet.song.99000.json,b900efaa-262a-5a7a-9a62-cb35f752556f,
頌古一百二十一首  其六四,釋宗杲,json/poet.song.99000.json,93aa7177-efa5-5f70-8de8-ab54fca83b4b,
頌古一百二十一首  其六五,釋宗杲,json/poet.song.99000.json,d14c8062-affe-5e32-9d4a-69c9eefcd938,
頌古一百二十一首  其六六,釋宗杲,json/poet.song.99000.json,d2aa8afd-3a30-5383-9fb3-5df98c63c410,
頌古一百二十一首  其六七,釋宗杲,json/poet.song.99000.json,e197b61a-692a-5961-a89a-e267d783e92c,
頌古一百二十一首  其六八,釋宗杲,json/poet.song.99000.json,d322399d-6190-5025-a211-37128fc4529b,
頌古一百二十一首  其六九,釋宗杲,json/poet.song.99000.json,10ead96e-3299-52ab-91f3-7ccbf72be86a,
頌古一百二十一首  其七○,釋宗杲,json/poet.song.99000.json,f73f4c9a-a522-5348-9f74-817c381260a1,
頌古一百二十一首  其七一,釋宗杲,json/poet.song.99000.json,8a9feb8a-ca36-52de-a0ee-5abc1ac3a5ba,
頌古一百二十一首  其七二,釋宗杲,json/poet.song.99000.json,dc623396-17de-548b-ae43-28a8bc2a313c,
頌古一百二十一首  其七三,釋宗杲,json/poet.song.99000.json,6972d5dc-914e-5e8a-8bc4-1bda3fb46a97,
頌古一百二十一首  其七四,釋宗杲,json/poet.song.99000.json,639b81d5-be4d-5666-959f-ee559d5a7caa,
頌古一百二十一首  其七五,釋宗杲,json/poet.song.99000.json,cfd4d15b-442b-5ba9-8b51-19490ff1b4a0,
頌古一百二十一首  其七六,釋宗杲,json/poet.song.99000.json,db51a0d8-1bc0-50e5-838a-03c696a1d532,
頌古一百二十一首  其七七,釋宗杲,json/poet.song.99000.json,a041d980-96a9-51bf-bd32-cb4a424e4889,
頌古一百二十一首  其七八,釋宗杲,json/poet.song.99000.json,0ff9a235-0be7-5eeb-a8e9-36ecdd203c37,
頌古一百二十一首  其七九,釋宗杲,json/poet.song.99000.json,ee3accb8-713b-5642-9b56-261d5ac60fd8,
頌古一百二十一首  其八○,釋宗杲,json/poet.song.99000.json,0febc44a-7dd6-5c2d-b5e9-d3f99633f15b,
頌古一百二十一首  其八一,釋宗杲,json/poet.song.99000.json,89c1babd-a0c9-57ff-ab09-d2787841dec5,
頌古一百二十一首  其八二,釋宗杲,json/poet.song.99000.json,e00101ec-be60-5c31-9bf8-945d77c4aa3c,
頌古一百二十一首  其八三,釋宗杲,json/poet.song.99000.json,b7960951-db54-5986-9907-061905bc0088,
頌古一百二十一首  其八四,釋宗杲,json/poet.song.99000.json,e199bab8-b3bb-59a6-a247-d570cb7c5180,
頌古一百二十一首  其八五,釋宗杲,json/poet.song.99000.json,44560f8b-d203-55aa-8a72-873389255177,
頌古一百二十一首  其八六,釋宗杲,json/poet.song.99000.json,169ba3a4-4536-5697-a657-40cb9a255571,
頌古一百二十一首  其八七,釋宗杲,json/poet.song.99000.json,2e85e030-45ac-57f6-b0bc-a3afd0fba155,
頌古一百二十一首  其八八,釋宗杲,json/poet.song.99000.json,9fd22383-af0d-5761-a21a-f6c29892156f,
頌古一百二十一首  其八九,釋宗杲,json/poet.song.99000.json,9d5787fb-d572-5f05-b079-528c21275996,
頌古一百二十一首  其九○,釋宗杲,json/poet.song.99000.json,20edda06-6bab-5060-9e9c-faf299c9e481,
頌古一百二十一首  其九一,釋宗杲,json/poet.song.99000.json,afbbd371-33f1-5b78-a82c-46effbf5af94,
頌古一百二十一首  其九二,釋宗杲,json/poet.song.99000.json,ad00f2f6-9107-542e-b9b3-4f68e4fcb95f,
頌古一百二十一首  其九三,釋宗杲,json/poet.song.99000.json,801ae7a5-2d71-5c2f-995e-6708043a6f83,
頌古一百二十一首  其九四,釋宗杲,json/poet.song.99000.json,a0f2ecbd-c55e-5e38-8028-4d6f4f591a44,
頌古一百二十一首  其九五,釋宗杲,json/poet.song.99000.json,29a14d3c-74bb-5966-8fdd-241b7dd1559c,
頌古一百二十一首  其九六,釋宗杲,json/poet.song.99000.json,98875df8-7a03-5a34-9cf4-a6630ef4db1f,
頌古一百二十一首  其九七,釋宗杲,json/poet.song.99000.json,14900c11-3de1-530e-9500-eb4b068ee8b2,
頌古一百二十一首  其九八,釋宗杲,json/poet.song.99000.json,1cf3c482-de8c-58fd-9036-a7b34d507c52,
頌古一百二十一首  其九九,釋宗杲,json/poet.song.99000.json,000ccf01-3133-516e-9ca9-639916c0ea9a,
頌古一百二十一首  其一○○,釋宗杲,json/poet.song.99000.json,e15eb51c-a8ae-543b-87ee-612032c530bf,
頌古一百二十一首  其一○一,釋宗杲,json/poet.song.99000.json,076a01e8-c10f-5bbb-8bc8-fd80f065012c,
頌古一百二十一首  其一○二,釋宗杲,json/poet.song.99000.json,c93ea2f1-e864-5d06-9fa4-70b206e5c404,
頌古一百二十一首  其一○三,釋宗杲,json/poet.song.99000.json,bbda3806-592a-5466-9db0-6e92b605bb61,
頌古一百二十一首  其一○四,釋宗杲,json/poet.song.99000.json,9a1c4819-a82c-581f-97c8-9e62d830e808,
頌古一百二十一首  其一○五,釋宗杲,json/poet.song.99000.json,a658c9ba-9020-580e-8646-fdc4fdfea5b3,
頌古一百二十一首  其一○六,釋宗杲,json/poet.song.99000.json,3a7620b4-3d98-519c-958d-bfbe44573b3d,
頌古一百二十一首  其一○七,釋宗杲,json/poet.song.99000.json,d39b1a70-1ac7-5780-af84-5b805b2f0d66,
頌古一百二十一首  其一○八,釋宗杲,json/poet.song.99000.json,f6d80711-9baf-50c8-9a77-43c2fc72ba37,
頌古一百二十一首  其一○九,釋宗杲,json/poet.song.99000.json,da5624f8-3ac7-5735-a70e-66cf5e5fb4c7,
頌古一百二十一首  其一一○,釋宗杲,json/poet.song.99000.json,06f1b935-c312-5689-bb1b-9e7b23347fd3,
頌古一百二十一首  其一一一,釋宗杲,json/poet.song.99000.json,1839d685-5125-55fc-9c17-14bcee826208,
頌古一百二十一首  其一一二,釋宗杲,json/poet.song.99000.json,e51ea267-f879-5658-a99d-a6529b98af2f,
頌古一百二十一首  其一一三,釋宗杲,json/poet.song.99000.json,9ea98c32-0663-54fc-b532-3c0f448ad918,
頌古一百二十一首  其一一四,釋宗杲,json/poet.song.99000.json,a3a49cf8-4c73-5e4b-bda6-5c9a1df85f0a,
頌古一百二十一首  其一一五,釋宗杲,json/poet.song.99000.json,4b36b4e5-8b0e-5066-9b10-21a9bca41b78,
頌古一百二十一首  其一一六,釋宗杲,json/poet.song.99000.json,a0514b25-1cb2-5e6a-8c02-ce011602580d,
頌古一百二十一首  其一一七,釋宗杲,json/poet.song.99000.json,80308d10-c126-5e22-89b6-bd7516cff4e6,
頌古一百二十一首  其一一八,釋宗杲,json/poet.song.99000.json,34b155a5-f5a2-5a40-86b9-2ee65abcf147,
頌古一百二十一首  其一一九,釋宗杲,json/poet.song.99000.json,716f49ec-4c72-55c2-9e57-917b3dc30963,
頌古一百二十一首  其一二○,釋宗杲,json/poet.song.99000.json,3fa96e22-4e7c-5c04-ba3b-a9565807030a,
頌古一百二十一首  其一二一,釋宗杲,json/poet.song.99000.json,7f5c2140-848d-5680-ba3f-decc61522783,
皇帝在建邸請陞堂偈,釋宗杲,json/poet.song.99000.json,42a46692-3507-562a-8a61-19495c120800,
又作偈,釋宗杲,json/poet.song.99000.json,fdd03a57-4c57-5de8-bb4e-e14654065dd8,
御賜真贊師演成四偈  其一,釋宗杲,json/poet.song.99000.json,8ec7d098-7b1f-559c-a326-5acb75a43358,
御賜真贊師演成四偈  其二,釋宗杲,json/poet.song.99000.json,81533020-abf4-55f6-9c3a-a3706a7c30f4,
御賜真贊師演成四偈  其三,釋宗杲,json/poet.song.99000.json,bf0816f9-e4cf-501a-9ede-95e84f5eb989,
御賜真贊師演成四偈  其四,釋宗杲,json/poet.song.99000.json,4cb31be6-702f-5e70-a8a2-f3582ceac6f2,
泉州惠安縣迎藏經請小參偈,釋宗杲,json/poet.song.99000.json,56de154a-a4eb-5b77-9df2-943216261ca9,
莊泉伯檢察爲先安撫請陞堂偈,釋宗杲,json/poet.song.99000.json,7afeb227-e0f2-5c9a-b2c5-5e00514c25fa,
方敷文請陞堂舉那吒太子因緣,釋宗杲,json/poet.song.99000.json,9f07bbde-cad1-5ad9-9d1f-a2000639ad67,
趙提宮請陞堂偈,釋宗杲,json/poet.song.99000.json,a8af71f9-cc51-5d73-9762-24ab2b1a9220,
李參政轉物庵,釋宗杲,json/poet.song.99000.json,857766a9-7e5b-5b84-8495-04de1e272ab1,
富樞密妙高堂,釋宗杲,json/poet.song.99000.json,1c71636c-2e0b-5e1b-ae97-7705e8759a55,
魏侍郎凈心閣,釋宗杲,json/poet.song.99000.json,7a81bd0b-be4a-5888-ac6b-5d39b6eb82bd,
向侍郎無熱軒,釋宗杲,json/poet.song.99000.json,edb03b65-195d-5f9b-a98e-6a2c082eb5ca,
蔡知縣小庵,釋宗杲,json/poet.song.99000.json,191ddd18-6962-5254-a1a0-0511d7186559,
汪狀元燕坐軒,釋宗杲,json/poet.song.99000.json,497225b9-8d3f-5c51-9745-e47ef9eb43e5,
韓司諫樂谷,釋宗杲,json/poet.song.99000.json,ebe28300-d23f-5e2b-b4a4-87a015ca643c,
又六湛堂,釋宗杲,json/poet.song.99000.json,a60ce2b6-3da0-5d27-a013-b9537a4d0e52,
又同塵庵,釋宗杲,json/poet.song.99000.json,3d1d6793-220b-5a51-be3f-b87fc90591d9,
喻郎中觀我庵,釋宗杲,json/poet.song.99000.json,773c0e1d-0412-50bc-919e-a085a97df839,
黄智通居士善住庵,釋宗杲,json/poet.song.99000.json,e81523d3-bea8-541b-a86c-a41ac6632bf1,
謝紫巖居士,釋宗杲,json/poet.song.99000.json,4c524a9b-40a8-515a-bf4b-5a2706e7caa2,
答劉安撫,釋宗杲,json/poet.song.99000.json,eb37225d-ec53-5010-bc54-a0202e1b52f7,
寄無垢居士,釋宗杲,json/poet.song.99000.json,4e809053-e35b-52b6-b2df-003b96c233b5,
示汪居士,釋宗杲,json/poet.song.99000.json,b436a0c9-9aa0-5992-aa2a-4bd95a7ff54c,
示周子充寫華嚴經,釋宗杲,json/poet.song.99000.json,58c2b54a-0d38-57e5-b517-e23d53ae5fb2,
示了然居士,釋宗杲,json/poet.song.99000.json,17183a75-3236-54f8-a528-5651ab4ebd67,
示韓令人,釋宗杲,json/poet.song.99000.json,4d53e5e2-1a77-57de-a01a-fd09ec822ead,
示大悲長老,釋宗杲,json/poet.song.99000.json,d699683c-facb-548d-887d-18d64f502967,
示祥雲懿長老,釋宗杲,json/poet.song.99000.json,3ff512cd-9358-52d1-9028-8fcadc75f9be,
示鼎需禪人,釋宗杲,json/poet.song.99000.json,bad8aeff-25cc-5a56-9e70-fcc63211727a,
示彌光禪人,釋宗杲,json/poet.song.99000.json,b07fe5c0-70dc-5e07-a54d-4b9285bdcde3,
示祖元禪人,釋宗杲,json/poet.song.99000.json,6d7feded-bb7a-56e7-9884-560f5625e3d8,
示遵璞禪人,釋宗杲,json/poet.song.99000.json,65e85d68-36dd-50b0-a8b9-2bfdab4ab513,
示法泉侍者,釋宗杲,json/poet.song.99000.json,856696b3-d58c-5f7c-8992-3acd9667ea9d,
示用禪人,釋宗杲,json/poet.song.99000.json,45874473-7cdb-549d-b277-6c8b856a108a,
送直禪人,釋宗杲,json/poet.song.99000.json,e8abbcb9-249a-568b-95b6-594bb5345881,
送法輪思藏主化鍾,釋宗杲,json/poet.song.99000.json,69a1d527-dd22-527c-a4a3-f9fb346e2481,
送超僧鑑,釋宗杲,json/poet.song.99000.json,51a56795-74e7-56e7-94ad-09a65656d317,
寄福勝長老,釋宗杲,json/poet.song.99000.json,3d058b10-cd82-5cb8-91e3-bd6ef0d2002b,
寄歸宗華侄禪師,釋宗杲,json/poet.song.99000.json,3b8ab30a-3287-5600-b7f0-3b748322b9cc,
送了明長老歸長蘆,釋宗杲,json/poet.song.99000.json,fb5edfe5-bc72-5f38-9d77-e954d6140063,
釋迦出山相讚,釋宗杲,json/poet.song.99000.json,44ea866f-6d40-539c-bfab-bcd095cd5fd4,
文殊問疾讚,釋宗杲,json/poet.song.99000.json,a759eb8b-0536-5718-8733-6b08bd31ed5a,
觀音大士讚,釋宗杲,json/poet.song.99000.json,ba39826b-dc74-5f74-be44-0875206ccb6d,
入定觀音讚,釋宗杲,json/poet.song.99000.json,e2b7868e-8aed-54f2-9920-0768d3b81767,
維摩居士讚,釋宗杲,json/poet.song.99000.json,4cdac0b5-9526-5ec8-9408-19bea0e274ed,
九祖伏馱密多尊者讚,釋宗杲,json/poet.song.99000.json,5d2f5632-7a9b-55a0-9ac0-eaa73cb0a815,
初祖達磨大師讚,釋宗杲,json/poet.song.99000.json,d62dfd9f-c110-5be1-acb5-714fb366c8c1,
傅大士讚,釋宗杲,json/poet.song.99000.json,78680376-2b68-56b4-ada0-9528f296ef23,
六祖大鑑禪師讚,釋宗杲,json/poet.song.99000.json,2b7b3d95-254b-523e-aacc-30a70741ecc4,
李長者讚,釋宗杲,json/poet.song.99000.json,3d747cd4-8aa9-5f7e-8e61-4721394d5565,
龐居士讚,釋宗杲,json/poet.song.99000.json,80346a74-b605-5571-b0ce-753fe00c209d,
趙州和尚讚,釋宗杲,json/poet.song.99000.json,f8e9354a-65cc-5e56-b4f1-95bb10739f30,
船子和尚讚,釋宗杲,json/poet.song.99000.json,0874ea02-7444-5de8-bd73-efb683e6ef1e,
